,date,columns,crs
4370,2017-08-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4371,2017-08-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4372,2017-08-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4373,2017-08-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4374,2017-08-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4375,2017-08-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4376,2017-08-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4377,2017-08-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4378,2017-08-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4379,2017-08-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4380,2017-08-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4381,2017-08-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4382,2017-08-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4383,2017-08-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4384,2017-08-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4385,2017-08-31 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4386,2017-09-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4387,2017-09-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4388,2017-09-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4389,2017-09-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4390,2017-09-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4391,2017-09-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4392,2017-09-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4393,2017-09-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4394,2017-09-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4395,2017-09-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4396,2017-09-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4397,2017-09-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4398,2017-09-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4399,2017-09-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4400,2017-09-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4401,2017-09-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4402,2017-09-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4403,2017-09-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4404,2017-09-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4405,2017-09-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4406,2017-09-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4407,2017-09-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4408,2017-09-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4409,2017-09-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4410,2017-09-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4411,2017-09-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4412,2017-09-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4413,2017-09-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4414,2017-09-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4415,2017-09-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4416,2017-10-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4417,2017-10-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4418,2017-10-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4419,2017-10-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4420,2017-10-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4421,2017-10-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4422,2017-10-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4423,2017-10-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4424,2017-10-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4425,2017-10-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4426,2017-10-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4427,2017-10-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4428,2017-10-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4429,2017-10-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4430,2017-10-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4431,2017-10-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4432,2017-10-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4433,2017-10-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4434,2017-10-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4435,2017-10-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4436,2017-10-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4437,2017-10-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4438,2017-10-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4439,2017-10-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4440,2017-10-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4441,2017-10-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4442,2017-10-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4443,2017-10-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4444,2017-10-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4445,2017-10-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4446,2017-10-31 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4447,2017-11-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4448,2017-11-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4449,2017-11-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4450,2017-11-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4451,2017-11-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4452,2017-11-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4453,2017-11-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4454,2017-11-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4455,2017-11-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4456,2017-11-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4457,2017-11-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4458,2017-11-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4459,2017-11-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4460,2017-11-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4461,2017-11-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4462,2017-11-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4463,2017-11-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4464,2017-11-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4465,2017-11-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4466,2017-11-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4467,2017-11-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4468,2017-11-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4469,2017-11-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4470,2017-11-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4471,2017-11-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4472,2017-11-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4473,2017-11-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4474,2017-11-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4475,2017-11-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4476,2017-11-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4477,2017-12-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4478,2017-12-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4479,2017-12-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4480,2017-12-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4481,2017-12-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4482,2017-12-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4483,2017-12-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4484,2017-12-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4485,2017-12-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4486,2017-12-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4487,2017-12-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4488,2017-12-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4489,2017-12-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4490,2017-12-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4491,2017-12-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4492,2017-12-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4493,2017-12-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4494,2017-12-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4495,2017-12-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4496,2017-12-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4497,2017-12-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4498,2017-12-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4499,2017-12-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4500,2017-12-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4501,2017-12-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4502,2017-12-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4503,2017-12-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4504,2017-12-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4505,2017-12-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4506,2017-12-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4507,2017-12-31 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4508,2018-01-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4509,2018-01-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4510,2018-01-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4511,2018-01-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4512,2018-01-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4513,2018-01-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4514,2018-01-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4515,2018-01-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4516,2018-01-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4517,2018-01-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4518,2018-01-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4519,2018-01-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4520,2018-01-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4521,2018-01-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4522,2018-01-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4523,2018-01-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4524,2018-01-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4525,2018-01-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4526,2018-01-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4527,2018-01-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4528,2018-01-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4529,2018-01-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4530,2018-01-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4531,2018-01-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4532,2018-01-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4533,2018-01-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4534,2018-01-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4535,2018-01-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4536,2018-01-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4537,2018-01-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4538,2018-01-31 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4539,2018-02-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4540,2018-02-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4541,2018-02-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4542,2018-02-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4543,2018-02-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4544,2018-02-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4545,2018-02-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4546,2018-02-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4547,2018-02-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4548,2018-02-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4549,2018-02-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4550,2018-02-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4551,2018-02-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4552,2018-02-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4553,2018-02-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4554,2018-02-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4555,2018-02-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4556,2018-02-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4557,2018-02-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4558,2018-02-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4559,2018-02-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4560,2018-02-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4561,2018-02-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4562,2018-02-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4563,2018-02-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4564,2018-02-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4565,2018-02-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4566,2018-02-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4567,2018-03-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4568,2018-03-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4569,2018-03-03 00:00:00,"geometry, date, year",epsg:4326
4570,2018-03-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4571,2018-03-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4572,2018-03-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4573,2018-03-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4574,2018-03-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4575,2018-03-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4576,2018-03-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4577,2018-03-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4578,2018-03-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4579,2018-03-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4580,2018-03-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4581,2018-03-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4582,2018-03-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4583,2018-03-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4584,2018-03-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4585,2018-03-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4586,2018-03-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4587,2018-03-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4588,2018-03-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4589,2018-03-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4590,2018-03-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4591,2018-03-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4592,2018-03-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4593,2018-03-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4594,2018-03-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4595,2018-03-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4596,2018-03-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4597,2018-03-31 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4598,2018-04-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4599,2018-04-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4600,2018-04-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4601,2018-04-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4602,2018-04-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4603,2018-04-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4604,2018-04-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4605,2018-04-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4606,2018-04-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4607,2018-04-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4608,2018-04-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4609,2018-04-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4610,2018-04-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4611,2018-04-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4612,2018-04-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4613,2018-04-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4614,2018-04-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4615,2018-04-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4616,2018-04-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4617,2018-04-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4618,2018-04-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4619,2018-04-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4620,2018-04-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4621,2018-04-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4622,2018-04-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4623,2018-04-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4624,2018-04-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4625,2018-04-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4626,2018-04-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4627,2018-04-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4628,2018-05-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4629,2018-05-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4630,2018-05-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4631,2018-05-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4632,2018-05-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4633,2018-05-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4634,2018-05-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4635,2018-05-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4636,2018-05-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4637,2018-05-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4638,2018-05-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4639,2018-05-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4640,2018-05-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4641,2018-05-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4642,2018-05-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4643,2018-05-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4644,2018-05-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4645,2018-05-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4646,2018-05-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4647,2018-05-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4648,2018-05-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4649,2018-05-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4650,2018-05-23 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4651,2018-05-24 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4652,2018-05-25 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4653,2018-05-26 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4654,2018-05-27 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4655,2018-05-28 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4656,2018-05-29 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4657,2018-05-30 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4658,2018-05-31 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4659,2018-06-01 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4660,2018-06-02 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4661,2018-06-03 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4662,2018-06-04 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4663,2018-06-05 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4664,2018-06-06 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4665,2018-06-07 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4666,2018-06-08 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4667,2018-06-09 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4668,2018-06-10 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4669,2018-06-11 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4670,2018-06-12 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4671,2018-06-13 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4672,2018-06-14 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4673,2018-06-15 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4674,2018-06-16 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4675,2018-06-17 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4676,2018-06-18 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4677,2018-06-19 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4678,2018-06-20 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4679,2018-06-21 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
4680,2018-06-22 00:00:00,"Satellite, Start, End, Density, geometry, date, year",epsg:4326
